"","ACH-000017","ACH-000019","ACH-000028","ACH-000044","ACH-000097","ACH-000111","ACH-000117","ACH-000147","ACH-000148","ACH-000196","ACH-000212","ACH-000223","ACH-000248","ACH-000258","ACH-000276","ACH-000277","ACH-000288","ACH-000330","ACH-000349","ACH-000352","ACH-000374","ACH-000536","ACH-000554","ACH-000568","ACH-000573","ACH-000621","ACH-000624","ACH-000642","ACH-000643","ACH-000668","ACH-000691","ACH-000699","ACH-000711","ACH-000721","ACH-000725","ACH-000755","ACH-000759","ACH-000768","ACH-000783","ACH-000818","ACH-000828","ACH-000849","ACH-000856","ACH-000857","ACH-000859","ACH-000876","ACH-000902","ACH-000910","ACH-000927","ACH-000930","ACH-000934","ACH-001388","ACH-001389","ACH-001390","ACH-001391","ACH-001392","ACH-001393","ACH-001394","ACH-001395","ACH-001396","ACH-001419","ACH-001662","ACH-001683","ACH-001705","ACH-001819","ACH-001820","ACH-002399","ACH-002401","ACH-002499","ACH-002921"
"GLIS1",0.101465569378833,0.434573071621733,0.935754793271568,-0.944854992961802,0.228102810856812,0.0350207907050192,0.262258974516605,0.0700809557918869,3.13383977607481,0.724098054951874,1.70620672311821,-0.815764228231456,-0.649348455946917,0.411073220893002,1.28972105022046,0.548149983292782,1.86909179920504,-0.173511382676813,0.0192726784519035,0.217158271607144,0.861896424593182,-1.28928971001416,-0.669040656940809,-0.693062490401044,0.183339622641056,1.79785495279356,-0.236259873022661,0.663969882318514,-0.533965862848146,-0.326774774180979,0.68385039893211,1.42909515864225,-0.706468289986942,0.561873090333981,0.900122341624993,-0.35969381483035,-1.28558898980052,1.08462412405449,0.339435822424021,-0.953756553346137,-0.440072825921709,-0.581537611283927,0.402443136527024,0.279267487517561,-0.666118097685779,-0.0308543561080918,-0.987612043611162,0.479501506330925,0.419386470650631,-0.227143010029167,1.44634225673123,-1.10736307049502,1.98821672994678,-0.367395529457262,-0.230295530790365,-0.384355496141406,-1.94461723784516,-0.84276290199954,-0.541898881306318,0.585442343204385,-1.11171284385296,-0.828613036447192,0.124724086373365,-0.748166971408954,-1.62697741479843,-0.411763407747132,-0.64763445679007,-0.977324866699063,-0.432237494026709,-2.41963599390235
"PLAGL1",-1.12169876585578,-0.246312694846301,0.0578917693714105,-1.23296838950293,-0.484751432518358,0.878342043203784,-0.550667999939266,-0.127253852551231,1.94814633748808,2.0848393973288,0.0283419535307873,-2.81255076040924,-0.928961330048851,1.41874431850229,1.13809955605739,-1.40587769127274,0.595659089776441,-0.0436249143671862,-0.757377421870063,-0.320689625793298,-0.111229575932041,0.520088228575301,0.170109413262203,0.992646666954523,-1.36113624196846,0.349498980267258,-0.421788991681395,0.92155160138869,-1.73097694578234,1.75219247985695,1.8059888494963,0.949892791339668,0.744902420758438,2.20401049852023,-0.792169490146619,0.0484414391084018,-0.749222174245321,-0.286370660761953,1.00065164140075,-1.10154264774267,-0.0341499368863677,-0.377336340204599,-1.24953487396511,-0.774831334167126,-1.23872700243118,1.88765093757903,-0.679967394933361,0.229734229461922,-1.68312577890037,0.795244311943442,0.497063558850815,-0.042067639556654,-0.0667063293063569,-1.63779719211536,-0.0984998318264681,0.196762934031881,-1.46097220384374,-1.2525209122741,0.089581997803542,-0.796916358594476,0.0871548950175789,2.01933054478181,-0.930989505994801,0.630549759686776,1.55044354501742,0.274960659806266,-1.07995030470271,-1.10685465381588,0.182712191057042,-1.21991068575995
"NPAS3",0.481047770096999,0.838457743905164,2.17951266381486,-0.160590785973191,1.06557204757297,0.130912192105895,1.36645531775821,1.3956184759283,-1.40006281812888,-1.13874352698755,-1.64918885092365,-0.147533201732663,-0.432928897528979,1.35067139136564,0.406957944646059,0.162318629494989,-2.43868341745413,-0.889666705140725,-1.65630746182892,-0.837511446420108,-0.712744443367809,0.629661240663132,0.672679000978942,1.15804141364482,-2.66514725824639,0.569986234885776,0.789463873166223,-0.307124692739506,0.239257126618474,-1.07923630969293,0.351099654668508,-0.739469144423069,0.177895480753632,-1.64758418312846,1.86255463844234,0.398133889792562,1.54284234353161,-2.95532822165306,1.31458642558995,1.67182957108606,1.49479740434308,0.722486841170758,-0.495461743670889,-0.688661539124161,-0.531722577606278,2.06780656720891,0.0125960171936609,1.65686752319245,-0.663348717868922,1.38063299368405,0.822872323021294,-5.94141233789786e-05,-1.62205420976062,-1.64467606283384,-2.01088010284187,2.83208594968366,0.6912478425321,-1.71609385751858,-0.00514620794424961,1.83034830146776,-0.593134640918529,1.7006506337539,0.819065288533635,-1.30594787266712,0.34678205508701,-0.396629211098962,-0.722949400525863,-1.48121916786833,-0.575996568228478,1.55075372681169
"MEIS3",0.527299468869961,0.366226603054251,0.208703249198545,1.36116686391854,0.948106628971615,-0.762436938184964,1.95237937453668,0.629297520151696,-0.334360001493582,0.215516693873466,-1.06058044179935,-0.96119084446218,0.609974389760713,0.56121625359835,1.46868669699981,0.354865842219937,-1.66272082524668,-0.0673977966604457,2.13553166243289,1.25162381442186,-2.16262738900307,-0.195892856707823,-0.422579980476494,0.551930241099035,0.232605217089245,0.388251083284886,-0.873139464730895,-0.269098398640844,-0.584013620614366,0.0811847492922824,0.73022193141558,-0.0352566169099368,0.0533540398118283,-1.03856261701602,1.9892541045887,0.134923791752035,-0.196738110656086,-1.71164052683772,0.914618130485537,2.33064945088737,-0.0961641220784688,-1.22029895647978,0.23329772006999,-1.06558659027971,0.233601512464894,-1.09531786539811,2.42031104154162,0.10785538275088,-0.595642201404828,-1.39927603468896,-0.881777050573045,0.114117415642025,-1.78920163719444,-2.21014869724696,-0.776812011441957,1.07261280960064,2.13603748830601,-3.41437139824245,-0.381742332098412,0.878375406004942,-0.538839794225713,1.18184959203364,0.186972780893054,-1.12508575517967,1.91403029393207,0.609411442326895,-1.56636442669882,-0.606156459607114,0.0764172990955882,2.0136757618577
"TRIB1",0.989919411449962,-0.71723881927639,0.594403360369615,-0.185863799339585,-0.465763776218121,-0.997573846276083,2.27416796152571,1.90205543745984,-1.39484770165618,-0.67202292755857,0.659487739593062,-0.296884555314144,-0.950683243323326,-0.528618795302931,-0.501382437697441,0.937000692029267,-0.500289305325971,1.37310474036829,1.68489662962626,0.208910569441768,-2.87372584681691,-1.2972240869937,0.725484960548788,0.706405124609471,-0.715072165767756,-2.4112720714627,-1.28231834575872,-2.88426014011413,0.173255126398112,-4.28867394535519,-3.67035787246426,-0.119702666283564,-0.400094037913514,0.257202220916345,2.44650831580324,1.31287879385898,1.63669080807517,0.861249985928191,2.28771349904252,1.68561900006684,2.89419008254243,-1.11430266737856,0.359892922931305,0.0425142795605902,-0.699785538557512,-0.2603635732542,1.75636757956928,1.74596094577913,1.20183357961731,-1.17042231431371,1.75824144161399,0.180207867470557,0.146623256688678,-1.3360162233298,-0.680586650864036,0.236962009092425,1.8276775980139,-1.43438888881115,1.05154973280275,1.22157020193718,0.468202264914626,1.81859500079543,-0.941309539576443,0.0645779469329947,0.716257032322696,-3.15970649630162,-1.13475189336535,-0.890152986381773,-1.59229279003628,1.30520577891166
"ZNF354C",0.25419202935564,0.271964112805581,-0.771904987424277,1.65186439173587,0.318062388212206,1.71400302902789,0.927018664274617,0.00801061728720521,-1.1252145918347,-0.685707833417008,-0.136734791314005,-0.859249236592823,0.0654568270010993,0.241067081114956,-1.21983902681955,-0.336203011938036,-1.08314459111901,1.63103577369849,2.06463756418451,-1.08386942406996,-0.449128180761398,-0.147803333438919,-0.359269609939162,0.168415717810466,-0.718629725803712,-0.593258118138571,0.464498226560798,0.898816259720605,0.00796178466019417,-1.1667054686646,-0.0950656233742962,-1.1124381390341,-2.59745382432679,0.8061753589057,0.396381385388215,-1.27550717508519,-0.740324205839124,-0.263312943824922,1.15223667406645,-0.145091354206833,-0.70725567325514,0.442592935125273,2.15488064200525,-0.24288170077208,-1.33893141347537,2.03349438908745,0.35498532883423,-1.09420271653811,0.79409178720498,0.926157921955527,-0.621154300023418,-0.100296275713908,0.0280043928098754,0.777928967874653,-0.566923621043273,-0.293138290308191,0.396576924385493,0.853163655810664,0.823991046702417,0.10811697189979,-1.19598764564482,0.762206514582817,0.169296457318521,-1.07219163226333,1.06140990705829,0.0872102671841418,-1.43565958461432,-0.524611568224963,0.538037832708912,0.249680152498284
"EZR",-0.782642717255044,-0.542342787440721,-0.198860932891734,-1.63651989184302,-1.12698266685056,1.93928201983359,-0.057672968194272,0.344744631721394,-0.281844049150936,2.41052265606095,1.60988536117015,4.12592422347902,-0.292827690018603,0.983286978026218,1.50300141980496,-1.31136822525113,1.65436523104021,1.11192624318185,-3.07791867146226,-0.791900181971265,3.42652237805502,0.970391508731943,-1.35470111782953,-0.275693170813193,0.698180092914034,-0.120989602079471,1.1684273394261,0.843905069400669,2.32045215395939,1.36313706729407,2.02084744319962,-0.807384077535663,0.240149251423627,0.264342680296127,-1.27458647557679,-1.22154835880741,-0.473119468104976,4.57972173488923,-0.303478495727333,-0.595030064756251,-1.33154733445554,2.67740383690844,0.946488974762044,1.27101185523307,2.25802009767656,-0.364261656795858,1.5617495775993,-0.176383001235379,0.685539866211671,0.442524322026745,1.39094761643331,-2.96715786656242,-0.428523187211989,-0.897542295666026,0.708398884438459,-2.21861839139131,-2.78419630120246,0.0481018842918425,-1.65731239385517,-3.34327532007602,0.437143171820997,-1.02234581665285,-2.10744227086351,0.998216022887314,-1.48609093723585,0.736291492826429,0.485636016797448,-0.119770270724829,1.24322136406224,-1.07537840143726
"NOTCH2",-1.75189298764367,-2.24305797468309,-1.48381391891838,0.0257666670975711,-0.589256752801692,0.125093228401771,0.110860754780868,-0.328429773956859,-0.82280802699984,0.608186665735128,-0.106407666938335,1.75625043767113,-1.51915077921584,1.71208393661112,1.78588040873196,-1.14851364392482,0.755036639480034,1.8236534672579,-1.09497660824576,2.14957315007951,1.56128062316021,0.283399941269482,-0.216167011759117,-0.0896061087305057,-0.10432773280244,0.500621486885138,1.63167627578356,0.107131029243592,0.755983209359893,-0.487032377977894,-0.375142093982437,-0.0187499465320746,1.12606551790696,0.600777286168648,-1.41713975275926,-2.01052326856188,-1.29760254862434,2.15169544191651,-1.63830463443718,-1.73778869073449,-1.08783268778502,0.838774483029378,2.48987641034185,0.440220559820762,0.419516096782547,0.22062489773781,-0.438277139049545,1.15516751755669,0.425759415195725,-0.913510767573415,0.818595670300329,-0.36120770090039,0.705549382481905,0.900740788796285,1.02482808136386,-1.21381943882808,-1.60082854216413,0.00364427118464491,-0.285775738502704,-0.567425476151272,-0.210739021797028,0.66147246823317,-0.752108302153478,-2.58410948322392,0.173682624629857,1.15881056367136,-0.511802785049849,0.0774862774703717,0.0774416179007988,-0.806456981229632
"HDAC5",-0.955427878895041,-1.55350025441393,-1.88911859982176,0.291379150342651,-1.34549348111343,0.710959098539163,-0.507240376527971,0.300789604835936,-0.61599590396587,-0.738801396626991,-1.83422165971071,0.40051789345441,-1.10671380969944,0.744894641643946,-0.565781787395117,-1.75292503439522,0.0671152019125091,0.101942432887477,0.433264473924049,0.376499673441697,0.469351232925764,-1.05318889847066,-0.478593875713719,1.84874888163132,-0.280441590298286,2.30437163509878,-0.0271055903897323,0.899286268617803,1.55984214503976,0.112618151832429,1.89694001110237,0.627595886284543,-1.02501709626777,0.684279884783302,0.0896040422879964,-0.932187901895898,-0.404704332771881,-1.08963748219375,0.456741562327818,-0.0568722426434478,-1.56664552894385,0.292055353538009,-0.252230808257101,0.207461071014977,-0.971305622482088,0.573124559790462,-0.245056115154947,-0.926824813488914,-2.58827466582563,0.244317364191411,-1.46081212674223,2.58848924653761,-0.493862828217319,0.345187361766429,-0.115784598839165,1.10342511993491,0.163950618749836,-0.297744954089521,1.28262619166954,0.54769879336223,1.5455518365826,3.34758896450785,-0.222971565575312,-0.645074157227278,-0.3127866923937,-0.00212293100678032,-2.94354550711635,-0.70563419183764,1.00639306861243,1.19267141895727
"SATB1",1.1253384574802,1.40243549315267,2.23043559867283,1.88050303071086,0.0307530357093148,-0.074133749665029,1.87549322396721,0.38927212909149,-0.493936389435131,-1.17656368506901,-1.64777386164686,-2.36972659390617,0.852578043969287,-2.57022125032126,0.421871618047387,0.840097923028683,-1.37607374432858,1.52425699981499,0.772670740305205,-0.323503423987492,-3.14161967222633,-3.43333314026899,1.27497006170085,1.16456268370301,-2.8987094762315,-1.73142130212834,0.644304796867042,0.40421947874503,0.227561102781742,-2.07477354902169,-0.142715021111122,-1.74359574481921,-1.16076267161939,-1.42559235124838,1.47923365144305,1.43144173077069,2.08382011295711,-2.38924736522361,-0.757682433365882,2.41564439760384,1.50378352827048,-3.27475305964027,-1.44007249957604,-0.957013068270116,-0.595054976821029,0.957964621072045,2.04442344888277,-2.0102124641678,1.49196639616211,-1.50860830690995,0.860960511229773,2.37855412053918,-1.68194091906908,-0.609692932425193,-1.65577835508801,1.53087116733975,2.31329487945368,-1.97750701082046,2.20748319654909,0.247930758476764,0.548156402807079,1.79221050248154,1.49430845985813,-0.455902940266261,0.268221312589493,-1.39662297601024,-0.203590905705862,0.988654012629691,-0.780329031836187,1.98988033154268
"NRG1",-1.37307556494765,0.402663690995651,0.931412386193178,-0.25926592754028,-1.44092455948691,0.0573486079854364,-0.679962318994955,-2.41255439105292,1.77158027869322,0.469307789210529,1.11915196739624,-0.850336145248535,-0.614530108676151,1.63987860381393,3.00087277793341,-1.03593201362952,1.45788593132135,-0.795994437918264,-1.42279396002219,-0.884003721908498,-1.18080028562925,1.70089414280203,1.66845664720453,-1.97799949302366,2.62517741582473,-0.305127116438931,0.351814070811461,2.33427268520176,0.523448531092244,1.04091717538168,-0.496310751533237,1.17706691954527,1.61003794162588,0.736065212834506,-0.579786172969273,0.469475473050182,-0.0525890988854744,1.924725719759,-0.983149573484049,-1.68592805970207,0.894158526373211,-0.151853841646477,-1.38131072304348,1.93129442147407,-0.216849223278336,0.626710185271984,-1.11125042175189,-1.18552216022289,-0.384701455996863,-2.31911735981934,-0.783517338304325,1.152178870777,1.97745227461147,-0.348528667108728,1.88754857690869,-2.72428490822206,-2.13377634592653,2.19355664010246,-0.0013255906701295,-1.293419091618,-1.024820259087,-0.181330020920305,-1.36031585486251,1.72810747098163,-1.97409243851897,-0.174104685306315,0.393383960547654,-0.0952839201049467,0.90924363658429,-1.19156694285011
"AEBP1",0.215165183784909,1.38170240740987,2.38313734964706,0.104335779306981,0.231883419893167,-0.267390171656839,0.910728375553797,0.522008813556301,-0.735522737064954,-0.697965869915708,-0.291030343358297,1.18955930704155,-0.307124390140436,-1.07777651425903,0.694433669831158,0.576518586884583,1.00476150452098,-0.148468769674059,0.0736815929995738,2.44419187371421,-1.40003548375843,0.59723410002419,1.32111040550033,0.346387998039091,-0.0485039731600663,1.39470801796435,-0.298766371409406,-0.582087261855622,-1.2035369633009,-0.0276359307316359,1.86993667614335,0.866625510363366,-0.69829817785981,-0.00590557165056874,1.74238216462944,-1.34695462284753,-2.82267464452305,-1.52691180813681,0.737240395275821,1.48103931332279,1.50803284767753,-0.810174764420683,0.970492513390031,-1.54075006952816,0.0765075625452034,0.0675397445515124,0.941631919822635,1.657940518333,1.08385936443066,-0.756413557181812,-1.04292789192693,-0.292749944762336,1.4262940632814,0.104965043979198,-1.56680694880667,0.280485894079106,-0.714432923062878,-0.919966084802074,0.0940017896522436,1.66635872048046,-0.485273277656766,0.208284761611705,-2.0293468844374,-2.5152072380225,1.65130375449899,-0.178329418557336,-1.68608343717476,-2.88303748319012,-2.22884403950202,-0.75560368808395
"GLI1",2.4878387523256,0.932036901290381,-0.126453634857332,-0.226795871206836,0.54889713832039,-1.47596171459531,1.08737508223256,0.0145207400221096,1.00103530080065,-1.94318825180048,1.77496198269542,-1.43245353956906,2.25199832892473,-1.13108617051506,-0.382951872884215,0.357111837079258,0.381141374268939,-0.0495206112992653,1.22370055941446,-0.479205959466436,-1.16262907033507,-1.00779916038733,-0.529055630313212,-1.54685055202952,-0.512850379557536,1.12929535002878,-1.3703052018477,-0.662430155766348,-2.25809178710918,-0.499502214189208,-1.28656464787102,-0.769310266961046,-0.568715009752596,-0.414133507738594,1.89597861879032,1.43337364120722,-0.0540465963503803,0.701263211733406,0.305579187342165,-0.0315181786493264,1.39687229067586,-0.0437266216098574,-0.510646869968393,-0.3618845878788,-0.0578215756087208,0.680459481516922,-0.169675675911355,2.18473385744805,0.160097847077971,-0.0172992832524699,-0.62553388965617,0.222623231591101,0.519593391165484,-0.823027100799383,1.52838080882453,1.29311161992526,1.17616402835993,-0.263899603513379,2.0416342276371,1.25228142600198,0.286047888904764,-2.55258130573883,1.21599150920512,0.660884493248213,1.36579146418384,-0.67712552641516,-1.22516750371744,-1.1779207582619,-1.15021858428254,0.321613319552224
"HOXA5",1.88430910340253,2.29882203687554,-0.213752946043857,1.02847638787307,0.61140665430786,-2.82748770900417,-0.0333384578892041,1.17188386799225,-2.05410326238203,-1.27318039019537,-0.449229450063356,-0.660190922727293,1.5922713260933,0.86387319759413,-0.879247368533985,-0.770273737384846,-1.6381658147515,0.194183288888634,-1.0804084525984,0.114817210965397,-0.414730926342558,-2.81803524418685,-0.0651049364918417,1.41910251149295,-0.417091804135607,-1.12117664381518,1.60242213219698,-1.23201553622574,0.839353023679083,-3.43294764161395,1.2280611582679,-0.14916216342377,1.47070906369727,-0.450104603584365,4.12805457311823,3.57518125187099,2.2729475887695,-2.9006623027956,0.168660400076158,1.10169936119926,2.46664878603558,-1.10437284012213,-1.23576187183279,0.17585079792321,-0.630977211106065,0.85713207082588,-0.427120137589442,0.111866304073004,0.256099376841404,-0.579564126863537,1.57442523635045,-0.408732636592894,-1.77744179780596,-0.832536887094747,-0.623376402700725,-0.085916791068678,1.68877788336623,0.0343990404287009,0.103644408305674,0.943267628682519,-0.508130734502743,1.68319738549109,0.234620964785184,0.635415830472502,0.74965638023028,-2.25452081902983,-1.5280232363264,0.772589324101529,-1.96044991386132,0.774007398150727
"ZNF404",1.43954162208909,0.800511625936082,0.669718430381327,1.61337260824193,-0.329263465934148,-0.828556530492846,1.54270150275949,1.45004267385701,-2.70056358608568,-0.24468875149645,-1.36191993074658,1.2238632383677,1.50443477612303,0.466710915211574,-0.430902651965974,-0.830145155954396,-1.83432958965336,2.28226127650252,-0.149468831851815,0.0961099481779518,0.0962922334888578,-0.773332128053713,-0.229589091674067,1.19652375105539,-1.35443319258,-1.37014390199765,-0.00844158997220672,0.666045654994485,0.270819004392854,2.31137224461171,-0.133720306615765,-0.77189216915542,-1.58395184416058,-1.38256973896394,0.918696088197145,-0.300748728769744,-0.471881538929657,-2.05178439482013,0.418074472376394,0.601613201662016,-0.269568734802692,1.45310795575295,-0.459436884682601,-0.338493452993302,0.0883196436165987,2.47404639367019,-1.0392631494562,1.49834919980312,-0.0140868340412753,0.733251239050879,-1.75798145179861,-0.581800021351208,-0.219218497415585,0.0230566536980651,-0.447696232035478,0.466953204653388,-0.23321041321645,0.828577750507709,-0.722889833062172,0.191997157874894,0.397879324774191,0.31424381982237,0.716372516527064,0.578320928672547,0.693929984767922,-1.10522662412135,-0.950798500599979,0.111203804389656,0.468695339322842,0.709198157672845
"LHX2",-0.176704131717811,-1.60075353829015,0.0974754039524582,-1.72116579731287,-0.292634801450521,0.636804090334911,0.135165116459326,0.50998566155598,-0.0423438906479611,-1.03080208105604,0.420255081560411,0.852384160088894,0.287464009258222,-0.428940291037515,0.835860936597542,0.423368715580318,-0.24191540801893,0.0462221422982487,-0.462347901895186,-0.523724169770568,2.38863072173184,0.487788591721217,-0.231735195123239,-0.264892611084072,-0.431041944735661,-0.416685677967438,1.06861733755614,-0.113536872613774,-1.02383203307615,1.00979537098382,1.32171021908562,-1.05045553827325,2.57828796665388,0.428123053187032,0.0837450979359043,-0.0057078877260438,-0.760803737030022,-0.558634209510375,0.458761888351016,0.381490095912838,0.515499907383022,1.67894804514771,0.365956062508704,-0.25997724365063,0.392290647743341,0.747523485319287,1.2031802156451,-0.936764476560392,-0.708599248412817,0.47614615332907,-0.00610527323805513,0.588938270290646,-0.162220627745738,0.100578186725609,0.105107043097615,-0.72379520853492,-0.734989211344727,1.80482676133827,-1.91640394449052,-0.179260912910028,0.0735703940591924,0.763425207662572,-0.298414619233562,-0.0140931519487451,0.167291290678982,0.54391552475545,-1.36053793620796,-1.05773742751546,-0.529618944298349,-2.15462224885281
"MAFB",0.0814405175229337,1.08123279672073,1.53935706482649,0.530909260264199,1.0293626755591,0.427713972805803,-0.281855557520011,1.91824490011797,-0.80810605782599,-0.236669050170522,-0.947202018695849,-0.1586922216851,0.240465292862712,0.228108169048716,1.30943285302924,0.336897600309443,1.01184738850575,-0.422710486329153,0.536739147349468,-0.402366112427669,0.992626702351122,-1.89211259706293,0.533305762707558,0.275257768367813,0.145384352483733,0.474088780661566,0.335320679043428,-0.547805937620047,-2.08830908727144,1.22543570786855,1.33973176728695,-0.0558224480273903,-1.31073576365963,1.24433595543255,-0.330042804278597,-0.547488832076964,1.21027651067159,-1.60345753509277,1.13118104150655,1.74506917428909,-0.316249808468703,0.346198208277151,-0.750299840693621,-0.751860523644094,-0.73935280088245,1.00700030192395,2.78056866890711,0.179041362254994,1.05383807875234,-0.0688277183794933,0.238536998923157,-0.295320698929477,-0.783229977789146,-3.04731801989555,-3.23270170135089,-0.405866517545359,0.228315595764561,-1.74122004887632,-0.587600941076273,-1.42120192103167,-0.600888119066491,0.310323775072262,-0.65019540368653,-1.04157254184476,-0.288505894740803,-0.518754629774623,-0.435597231569618,-1.26378902080801,-0.683735660069574,0.373680861902299
"SFRP4",1.07901047854329,0.43691318213942,1.28284568822266,1.91455295596556,1.61182775942812,0.0408234210540723,1.42169957550512,1.97791490148833,-0.710938698981627,1.10758401576962,-1.27158451843501,-2.71652711359656,0.822162978799867,-0.468591230391801,-0.828781259504958,2.40441202962877,-1.97483370779182,-0.477597444884335,1.74231926054564,0.569092656826444,-0.201490842098614,-1.69031291356636,0.648076518220209,0.45448747308187,-2.36353064961511,-1.06601173553007,0.45173811655279,0.710026574216885,-2.60287808675777,-0.771808034112041,1.27121019525505,-1.70421034395911,-1.85297728493183,0.318380358713,1.66587388546107,0.819379674437781,0.00916909063957739,-0.930503865970097,1.46215637442757,0.799911176984242,1.69337453007754,-1.86726781774752,-0.369805309922264,-1.03122452189787,-1.46850053396484,1.35119217947169,1.37494003708924,1.17231432297604,0.805747489417433,1.45088761526476,-1.40189346225878,-0.0690396176693035,-1.07033868059127,-1.53794138535728,-0.929384863391726,1.84351201866865,3.46247187240918,-1.83138467626558,2.55132767951179,2.72623473182766,-0.895084463774222,-0.13012770803473,1.68706634422552,-1.37002705480791,0.0371499072453951,1.58249866100597,-0.906540791619034,-0.723820072364015,-0.0553392710149517,0.278771480909352
"PEG3",1.18651914670118,-0.422781276453464,-0.852200913479802,0.0771211853760588,0.625224315744711,0.131979260193228,1.0259173217924,1.60710453631886,-1.57002618440179,-1.66760606195764,-0.891358898185505,2.0175249522323,1.46911044091651,-1.13799964995989,0.949296886182582,0.806333926799625,-0.677829421342508,-1.73638246047199,0.373301383854163,1.45463029636253,-1.11938037774151,1.26092599976434,2.30694462494815,0.153113905465534,-0.486951278918836,-1.67255484204507,1.31228293578362,-0.415557558886028,1.42757826441793,-0.908663816400377,0.0460192822130378,-1.49993851006477,-0.493577005349798,-0.158644630114309,1.84878535708699,0.937558338893144,0.354554460284887,-1.07599907698596,-2.03353855502945,1.4229384924857,1.39565851452491,0.206206671307727,-0.405973658022074,0.588208254373968,1.19871965126054,0.927289597980526,0.541753392043218,-0.679011381048891,1.10815592823225,0.677038275390393,0.105124961614886,-1.37911430033364,-2.0208287175898,-0.663970361168709,-1.19947995607666,-1.23710610408852,-1.79858467100827,-0.311262425671264,0.233430071020418,-0.906984954069869,1.8181392592143,0.0399437488063144,-0.736883951614759,1.12438924808954,0.640037653969167,-0.149839936811783,-0.2913448830327,0.0924961823837109,-0.868667927974711,2.07567855531099
"CLU",-1.73275130023315,-0.322752596849586,-0.333325545641908,1.46225350232,-2.14196455041729,-0.798431824542493,-0.0929512854970534,-1.20827752265242,0.122542844716152,0.500695567064731,0.975079357219701,1.06939414042073,-1.76666603655073,1.36402510540723,-1.92353570200795,-1.22145154689724,0.994184413990432,0.407449179465529,0.918213253183071,0.189833694298325,-0.228492215522793,0.752676412861389,-1.38467254985862,-0.95289865607286,1.13518313471964,0.16488453036366,1.19197311107486,-0.460816701549039,2.15813492634838,-2.25701367020715,0.762405346488201,0.540541714778207,2.56750879491163,0.40837526967245,-0.403849129900222,-1.03239307025256,0.401453971689251,-1.76599217615486,-0.494978307374762,1.50336606614892,0.0432447469962869,-0.976313763200151,-0.85146568260077,-0.4719933284945,-2.40531985611947,0.00494023718216374,1.17328510848022,-2.57162211939938,-2.89766339749353,0.825578592674447,-0.934588841106225,1.1504076139328,0.325917815927805,-0.47433184257114,0.0980721852347684,1.00667475618934,-0.996694023886399,-0.209895370354407,1.40696789289434,0.818077503159189,-0.732928128804467,0.0454608116425116,-0.674510745705887,-0.514377805605593,0.787190805517928,-1.07374433330799,-1.5842332512183,-0.126942442060779,2.38661780833205,1.57729361465871
"HIPK2",1.06340842476492,0.260249848771161,-0.0541644589637077,-0.0106064748463652,-1.04854266083692,1.67274461394769,-0.704617038244573,0.277031487070505,1.16765677457089,-0.104732686726977,0.142671227583482,0.140438053285054,0.936098585182258,-1.06016938048983,0.162663799542757,0.364145909365885,0.297828554584341,-0.340374882644249,0.0633624555646481,-1.3130409777691,-0.787355648241959,-0.903316109451816,0.694211697587935,-0.186305567289602,1.38142501185592,-0.0787631715825648,0.715258992861808,-0.283755097793567,-0.0421626924827022,0.928097675422079,1.11699890966739,0.660635602634882,-0.748994744527301,-0.529055991095098,0.113567736569173,1.18909687838542,1.65435535507439,-1.06281636501324,-1.02609286215543,0.332917670088202,-0.230604438395991,0.951628928650947,-0.985724409826948,0.815139216776351,0.733184785710204,1.25074131780139,0.27923285608552,-0.148581613909098,-0.694521374276916,1.0206296432823,1.436750271713,-0.678522872168458,-0.416078081461808,-0.0190450449636126,0.336005374026428,0.04770604729603,-1.11974731893016,0.0297804103810977,-2.89010191534273,0.733987120489817,-1.48485062212739,-0.868456907962734,0.0468464405455566,-0.388112533192652,-0.110191326444825,-0.98654410972239,0.343521741474002,-0.0316266799029714,-0.691576449858842,-0.241396422691564
"TRIM22",-1.36435404681083,-0.0933117235254725,0.00587726072022073,-0.571744414495096,0.172816620916283,0.750906479546125,1.20276413540801,0.903013084704772,-0.491275078488454,-0.386489252417606,1.13653430199412,2.52875514521334,-0.916046028170901,-0.848202969299112,1.00656576661599,0.456670716177389,-0.868285640137074,0.0892560943464967,-1.75789484858791,-1.64590983930202,-1.3242404242925,-0.223083093601099,-0.833243526562018,-0.0949538532843525,-1.45352664385509,-1.89685166173334,-0.182697152338143,0.760118800318187,1.23526440085748,1.32218879383883,1.63810688396571,-0.578018146551284,-0.916302154257649,-1.28320819767877,-0.880631930860503,-0.0387737309773088,1.26813855207496,3.20989517547028,-0.318220403621401,-0.735763380675182,1.82762888328862,-0.972144107023664,0.999443410713127,-0.726245575136432,0.248806042556303,3.72651536393416,0.534287819234489,-0.290248229799893,-0.0852281644177746,1.15189231217268,-2.15646424786013,1.21374430719072,-2.08470290811215,-1.39704076992654,-0.710095952175882,-1.64236211365574,3.03176184162075,0.316646523214984,0.376749968533766,0.486947271453687,-1.60817809975893,0.347497955850678,2.89678731282178,0.581221975708333,1.45645402096581,1.0842810766582,2.09433490265279,1.90012473623488,0.817380703550588,1.61437019928917
